edit_label,rule_type,kind,forms,first_cycle,last_cycle,n_cycles_observed,n_expression_changes
ffiec041_R5680.3153,quality,complex,041,2002-12-31,2026-06-30,29,4
ffiec041_R5682.1684,quality,compound,041,2002-12-31,2026-06-30,29,4
ffiec041_R5682.2671,quality,compound,041,2002-12-31,2026-06-30,29,4
ffiec041_R5690.3181,quality,complex,041,2002-12-31,2016-12-31,15,4
ffiec041_R5692.2674,quality,compound,041,2002-12-31,2016-12-31,15,4
ffiec041_R5700.3184,quality,complex,041,2002-12-31,2026-06-30,29,4
ffiec041_R5702.2677,quality,compound,041,2002-12-31,2026-06-30,29,4
ffiec041_R5710.3185,quality,complex,041,2002-12-31,2026-06-30,29,5
ffiec041_R5712.2680,quality,compound,041,2002-12-31,2026-06-30,29,5
ffiec041_R5720.3198,quality,complex,041,2002-12-31,2026-06-30,29,4
ffiec041_R5722.2683,quality,compound,041,2002-12-31,2026-06-30,29,4
ffiec041_R5730.3119,quality,complex,041,2002-12-31,2026-06-30,29,6
ffiec041_R5730.3154,quality,complex,041,2002-12-31,2026-06-30,29,6
ffiec041_R5732.1686,quality,compound,041,2002-12-31,2026-06-30,29,6
ffiec041_R5732.2685,quality,value_domain,041,2002-12-31,2026-06-30,29,7
ffiec041_R5752.1688,quality,compound,041,2002-12-31,2026-06-30,29,4
ffiec041_R5752.2687,quality,compound,041,2002-12-31,2016-12-31,15,4
ffiec041_R5760.3115,quality,bound,041,2002-12-31,2008-12-31,7,1
ffiec041_R5760.3204,quality,bound,041,2002-12-31,2008-12-31,7,1
ffiec041_R6005.3156,quality,bound,041,2002-12-31,2007-12-31,6,1
ffiec041_R6020.1627,validity,bound,041,2002-12-31,2022-12-31,21,4
ffiec041_R6020.3157,quality,bound,041,2002-12-31,2007-12-31,6,1
ffiec041_R6020.3616,validity,bound,041,2002-12-31,2022-12-31,21,3
ffiec041_R6030.2706,quality,bound,041,2002-12-31,2007-12-31,6,0
ffiec041_R6032.2707,quality,bound,041,2002-12-31,2007-12-31,6,0
ffiec041_R6040.1650,validity,bound,041,2002-12-31,2022-12-31,21,4
ffiec041_R6040.3158,quality,bound,041,2002-12-31,2005-12-31,4,0
ffiec041_R6040.3617,validity,bound,041,2002-12-31,2022-12-31,21,3
ffiec041_R6060.1673,validity,bound,041,2002-12-31,2022-12-31,21,7
ffiec041_R6060.3618,validity,bound,041,2002-12-31,2022-12-31,21,3
ffiec041_R6062.3160,quality,bound,041,2002-12-31,2005-12-31,4,0
ffiec041_R6070.3161,quality,bound,041,2002-12-31,2007-12-31,6,1
ffiec041_R6100.3162,quality,compound,041,2002-12-31,2026-06-30,29,4
ffiec041_R6105.2717,quality,compound,041,2002-12-31,2026-06-30,29,6
ffiec041_R6115.1712,quality,inequality,041,2002-12-31,2026-06-30,29,5
ffiec041_R6115.2718,quality,compound,041,2002-12-31,2005-12-31,4,0
ffiec041_R6119.3163,quality,complex,041,2002-12-31,2026-06-30,29,3
ffiec041_R6120.3045,quality,complex,041,2002-12-31,2026-06-30,29,4
ffiec041_R6121.3244,quality,complex,041,2002-12-31,2026-06-30,29,4
ffiec041_R6122.3247,quality,compound,041,2002-12-31,2026-06-30,29,4
ffiec041_R6140.1676,validity,bound,041,2002-12-31,2026-06-30,29,3
ffiec041_R6140.3619,validity,bound,041,2002-12-31,2026-06-30,29,3
ffiec041_R6160.1681,validity,bound,041,2002-12-31,2026-06-30,29,3
ffiec041_R6160.3620,validity,bound,041,2002-12-31,2026-06-30,29,3
ffiec041_R6180.1690,validity,bound,041,2002-12-31,2026-06-30,29,3
ffiec041_R6180.3621,validity,bound,041,2002-12-31,2026-06-30,29,3
ffiec041_R6280.1678,validity,bound,041,2002-12-31,2026-06-30,29,4
ffiec041_R6280.3574,validity,bound,041,2002-12-31,2026-06-30,29,1
ffiec041_R6300.1685,validity,bound,041,2002-12-31,2026-06-30,29,1
ffiec041_R6300.3622,validity,bound,041,2002-12-31,2026-06-30,29,1
ffiec041_R6320.1693,validity,bound,041,2002-12-31,2026-06-30,29,1
ffiec041_R6320.3623,validity,bound,041,2002-12-31,2026-06-30,29,1
ffiec041_R6325.1694,validity,bound,041,2002-12-31,2026-06-30,29,1
ffiec041_R6325.2730,validity,bound,041,2002-12-31,2026-06-30,29,4
ffiec041_R6430.3245,quality,compound,041,2002-12-31,2014-12-31,13,2
ffiec041_R6430.3250,quality,compound,041,2002-12-31,2014-12-31,13,2
ffiec041_R6436.3246,quality,bound,041,2002-12-31,2014-12-31,13,0
ffiec041_R6436.3251,quality,bound,041,2002-12-31,2014-12-31,13,2
ffiec041_R6438.3248,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6438.3252,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6440.3127,quality,bound,041,2002-12-31,2014-12-31,13,0
ffiec041_R6440.3164,quality,bound,041,2002-12-31,2014-12-31,13,0
ffiec041_R6450.1679,quality,bound,041,2002-12-31,2017-12-31,16,4
ffiec041_R6450.2665,quality,value_domain,041,2002-12-31,2017-12-31,16,4
ffiec041_R6452.3254,quality,complex,041,2002-12-31,2014-12-31,13,2
ffiec041_R6452.3260,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6460.1687,quality,bound,041,2002-12-31,2017-12-31,16,4
ffiec041_R6460.2016,quality,bound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6460.2686,quality,value_domain,041,2002-12-31,2017-12-31,16,4
ffiec041_R6460.3046,quality,bound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6465.3255,quality,bound,041,2002-12-31,2014-12-31,13,2
ffiec041_R6465.3261,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6470.1695,quality,bound,041,2002-12-31,2017-12-31,16,7
ffiec041_R6470.1730,quality,complex,041,2002-12-31,2012-12-31,11,1
ffiec041_R6470.2702,quality,value_domain,041,2002-12-31,2017-12-31,16,4
ffiec041_R6470.2736,quality,complex,041,2002-12-31,2012-12-31,11,1
ffiec041_R6471.3256,quality,bound,041,2002-12-31,2012-12-31,11,0
ffiec041_R6471.3262,quality,bound,041,2002-12-31,2012-12-31,11,0
ffiec041_R6475.3257,quality,bound,041,2002-12-31,2002-12-31,1,0
ffiec041_R6475.3263,quality,bound,041,2002-12-31,2002-12-31,1,0
ffiec041_R6480.1696,validity,bound,041,2002-12-31,2026-06-30,29,4
ffiec041_R6480.2703,validity,bound,041,2002-12-31,2026-06-30,29,1
ffiec041_R6485.3128,quality,complex,041,2002-12-31,2014-12-31,13,2
ffiec041_R6485.3165,quality,complex,041,2002-12-31,2014-12-31,13,2
ffiec041_R6500.1733,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6500.3624,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6520.1735,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6540.1737,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6540.3625,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6542.1739,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6542.1740,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6575.3258,quality,bound,041,2002-12-31,2014-12-31,13,0
ffiec041_R6575.3264,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6585.3259,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6585.3265,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6600.1761,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6600.2767,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6601.1762,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6601.2768,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6610.3129,quality,compound,041,2002-12-31,2009-12-31,8,2
ffiec041_R6610.3166,quality,compound,041,2002-12-31,2009-12-31,8,2
ffiec041_R6612.2017,quality,compound,041,2002-12-31,2009-12-31,8,2
ffiec041_R6612.3047,quality,compound,041,2002-12-31,2009-12-31,8,3
ffiec041_R6613.3130,quality,bound,041,2002-12-31,2009-12-31,8,2
ffiec041_R6613.3167,quality,bound,041,2002-12-31,2009-12-31,8,2
ffiec041_R6615.1783,quality,complex,041,2002-12-31,2002-12-31,1,0
ffiec041_R6615.2788,quality,complex,041,2002-12-31,2002-12-31,1,0
ffiec041_R6640.3131,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6640.3168,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6641.3132,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6641.3169,quality,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6642.3133,quality,complex,041,2002-12-31,2012-12-31,11,1
ffiec041_R6642.3170,quality,complex,041,2002-12-31,2012-12-31,11,1
ffiec041_R6650.3134,quality,compound,041,2002-12-31,2002-12-31,1,0
ffiec041_R6650.3171,quality,compound,041,2002-12-31,2002-12-31,1,0
ffiec041_R6680.1797,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6680.3585,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6700.1798,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6700.3586,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6710.1799,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6710.3587,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6730.1800,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6730.3588,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6740.1801,quality,bound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6740.3589,quality,bound,041,2002-12-31,2014-12-31,13,3
ffiec041_R6760.1802,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6760.3590,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6770.1710,validity,compound,041,2002-12-31,2026-06-30,29,5
ffiec041_R6770.1803,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6770.3591,quality,bound,041,2002-12-31,2014-12-31,13,1
ffiec041_R6790.1804,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6790.3592,quality,complex,041,2002-12-31,2014-12-31,13,3
ffiec041_R6790.3628,quality,complex,041,2002-12-31,2026-06-30,29,4
ffiec041_R7010.1722,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7010.2728,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7020.1723,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7020.2729,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7025.3249,quality,bound,041,2002-12-31,2014-12-31,13,0
ffiec041_R7025.3253,quality,bound,041,2002-12-31,2014-12-31,13,2
ffiec041_R7041.3135,quality,bound,041,2002-12-31,2017-12-31,16,0
ffiec041_R7041.3172,quality,bound,041,2002-12-31,2017-12-31,16,0
ffiec041_R7046.3136,quality,bound,041,2002-12-31,2017-12-31,16,0
ffiec041_R7046.3173,quality,bound,041,2002-12-31,2017-12-31,16,0
ffiec041_R7051.3137,quality,bound,041,2002-12-31,2017-12-31,16,0
ffiec041_R7051.3174,quality,bound,041,2002-12-31,2017-12-31,16,0
ffiec041_R7112.3138,quality,complex,041,2002-12-31,2017-12-31,16,3
ffiec041_R7112.3175,quality,complex,041,2002-12-31,2017-12-31,16,3
ffiec041_R7113.3139,quality,complex,041,2002-12-31,2017-12-31,16,3
ffiec041_R7113.3176,quality,complex,041,2002-12-31,2017-12-31,16,3
ffiec041_R7125.1915,quality,complex,041,2002-12-31,2002-12-31,1,0
ffiec041_R7125.2922,quality,complex,041,2002-12-31,2002-12-31,1,0
ffiec041_R7126.3048,quality,complex,041,2002-12-31,2002-12-31,1,0
ffiec041_R7126.3142,quality,complex,041,2002-12-31,2002-12-31,1,0
ffiec041_R7200.1746,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7200.2752,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7210.3633,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7210.4132,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7330.1753,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7330.3575,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7350.1757,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7350.3576,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7360.1758,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7360.3577,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7380.1760,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7380.3578,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7420.1765,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7505.2926,quality,complex,041,2002-12-31,2026-06-30,29,3
ffiec041_R7515.1923,quality,complex,041,2002-12-31,2026-06-30,29,3
ffiec041_R7515.2929,quality,complex,041,2002-12-31,2026-06-30,29,3
ffiec041_R7525.1926,quality,complex,041,2002-12-31,2026-06-30,29,3
ffiec041_R7525.2932,quality,complex,041,2002-12-31,2026-06-30,29,3
ffiec041_R7550.1936,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7550.1937,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7550.1938,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7550.2934,quality,value_domain,041,2002-12-31,2026-06-30,29,5
ffiec041_R7550.2935,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7550.2936,quality,value_domain,041,2002-12-31,2026-06-30,29,5
ffiec041_R7551.1939,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7551.1940,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7551.1941,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7551.2937,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7551.2938,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7551.2939,quality,function,041,2002-12-31,2026-06-30,29,4
ffiec041_R7560.1784,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7560.3632,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7600.3580,validity,compound,041,2002-12-31,2014-12-31,13,3
ffiec041_R7640.1785,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7640.3581,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7650.1787,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7650.3582,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7660.1789,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7660.3583,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7670.1791,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R7670.3584,validity,compound,041,2002-12-31,2014-12-31,13,4
ffiec041_R8010.3140,quality,compound,041,2002-12-31,2005-12-31,4,0
ffiec041_R8010.3177,quality,compound,041,2002-12-31,2005-12-31,4,0
ffiec041_R8025.3141,quality,compound,041,2002-12-31,2005-12-31,4,0
ffiec041_R8025.3178,quality,compound,041,2002-12-31,2005-12-31,4,0
ffiec031_Neg.RCC.Memo,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCF,validity,sign_block,031,2003-12-31,2026-06-30,28,7
ffiec031_Neg.RCS.ColA,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCS.ColB,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCS.ColC,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCS.ColD,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCS.ColE,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCS.ColF,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCS.ColG,validity,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_Neg.RCS.Memo,validity,sign_block,031,2003-12-31,2026-06-30,28,3
ffiec031_Neg.RIB.Part1.ColA,validity,sign_block,031,2003-12-31,2016-12-31,14,6
ffiec031_Neg.RIB.Part2,quality,sign_block,031,2003-12-31,2026-06-30,28,4
ffiec031_R0190.3594,validity,value_domain,031,2003-12-31,2026-06-30,28,3
ffiec031_R0305.3595,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0306.3593,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0375.3596,quality,bound,031,2003-12-31,2026-06-30,28,2
ffiec031_R0411.3414,quality,bound,031,2003-12-31,2026-06-30,28,4
ffiec031_R0462.1067,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R0523.3400,quality,complex,031,2003-12-31,2026-06-30,28,3
ffiec031_R0523.3415,quality,complex,031,2003-12-31,2026-06-30,28,3
ffiec031_R0600.2100,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0600.2101,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0600.2102,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0600.2103,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0745.3597,quality,value_domain,031,2003-12-31,2026-06-30,28,5
ffiec031_R0780.2182,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0780.2183,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0780.2184,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0780.3302,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R0784.3598,quality,complex,031,2003-12-31,2026-06-30,28,4
ffiec031_R0791.3599,quality,bound,031,2003-12-31,2026-06-30,28,5
ffiec031_R0792.3345,quality,compound,031,2003-12-31,2026-06-30,28,6
ffiec031_R0822.3401,quality,complex,031,2003-12-31,2026-06-30,28,5
ffiec031_R0870.3369,quality,function,031,2003-12-31,2015-12-31,13,2
ffiec031_R0880.3293,quality,compound,031,2003-12-31,2015-12-31,13,2
ffiec031_R1000.3402,quality,bound,031,2003-12-31,2026-06-30,28,2
ffiec031_R1000.3416,quality,complex,031,2003-12-31,2026-06-30,28,5
ffiec031_R1051.3403,quality,complex,031,2003-12-31,2026-06-30,28,3
ffiec031_R1051.3418,quality,complex,031,2003-12-31,2026-06-30,28,3
ffiec031_R1052.3404,quality,function,031,2003-12-31,2026-06-30,28,3
ffiec031_R1052.3419,quality,function,031,2003-12-31,2026-06-30,28,3
ffiec031_R1053.3405,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R1053.3420,quality,function,031,2003-12-31,2026-06-30,28,3
ffiec031_R1111.3292,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R1111.3378,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R1112.3294,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R1112.3381,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R1660.3406,quality,complex,031,2003-12-31,2026-06-30,28,4
ffiec031_R1660.3421,quality,complex,031,2003-12-31,2026-06-30,28,4
ffiec031_R2050.3407,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2050.3422,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2051.3408,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2051.3423,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2055.3409,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R2055.3424,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R2056.3410,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R2056.3425,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R2261.3411,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2261.3432,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2262.3412,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2262.3434,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R2290.3267,quality,compound,031,2003-12-31,2017-12-31,15,4
ffiec031_R2290.3303,quality,compound,031,2003-12-31,2026-06-30,28,5
ffiec031_R3429.3413,quality,bound,031,2003-12-31,2026-06-30,28,4
ffiec031_R3429.3437,quality,bound,031,2003-12-31,2026-06-30,28,4
ffiec031_R3430.3440,quality,compound,031,2003-12-31,2008-12-31,6,1
ffiec031_R3430.3441,quality,compound,031,2003-12-31,2008-12-31,6,1
ffiec031_R3487.3430,quality,bound,031,2003-12-31,2026-06-30,28,4
ffiec031_R3487.3443,quality,bound,031,2003-12-31,2026-06-30,28,4
ffiec031_R3490.3266,validity,bound,031,2003-12-31,2026-06-30,28,0
ffiec031_R3490.3297,validity,bound,031,2003-12-31,2026-06-30,28,0
ffiec031_R3515.3417,quality,bound,031,2003-12-31,2026-06-30,28,4
ffiec031_R3516.3556,quality,bound,031,2003-12-31,2026-06-30,28,4
ffiec031_R3517.3438,quality,complex,031,2003-12-31,2026-06-30,28,3
ffiec031_R3620.3269,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3620.3270,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3620.3317,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3620.3323,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3625.3025,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3625.3026,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3625.3327,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3625.3329,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3680.3024,quality,function,031,2003-12-31,2026-06-30,28,7
ffiec031_R3680.3027,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3680.3340,quality,function,031,2003-12-31,2026-06-30,28,7
ffiec031_R3680.3351,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3935.3028,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3935.3271,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3935.3360,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3935.3362,quality,function,031,2003-12-31,2026-06-30,28,4
ffiec031_R3970.3272,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3970.3273,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3970.3364,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3970.3365,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3975.3274,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3975.3275,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3975.3366,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3975.3367,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3990.3276,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3990.3277,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3990.3368,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3990.3370,quality,function,031,2003-12-31,2026-06-30,28,5
ffiec031_R3995.3278,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3995.3279,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3995.3373,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R3995.3374,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R4030.3280,quality,function,031,2003-12-31,2026-06-30,28,6
ffiec031_R4030.3281,quality,function,031,2003-12-31,2026-06-30,28,6
